station,category,location_x,location_y,year,crime_count
Elukwatini,Sexual Offences,30.78716,-26.06088,2010,70
Elukwatini,Robbery with aggravating circumstances,30.78716,-26.06088,2010,44
Elukwatini,Carjacking,30.78716,-26.06088,2010,3
Elukwatini,Robbery at non-residential premises,30.78716,-26.06088,2010,21
Embalenhle,Murder,29.0747,-26.54492,2010,39
Embalenhle,Robbery at non-residential premises,29.0747,-26.54492,2010,18
Embalenhle,Bank robbery,29.0747,-26.54492,2010,0
Embalenhle,Assault with the intent to inflict grievous bodily harm,29.0747,-26.54492,2010,448
Embalenhle,Common assault,29.0747,-26.54492,2010,231
Embalenhle,Common robbery,29.0747,-26.54492,2010,138
Embalenhle,Commercial crime,29.0747,-26.54492,2010,75
Embalenhle,Drug-related crime,29.0747,-26.54492,2010,79
Embalenhle,Robbery with aggravating circumstances,29.0747,-26.54492,2010,96
Embalenhle,Illegal possession of firearms and ammunition,29.0747,-26.54492,2010,18
Embalenhle,Malicious damage to property,29.0747,-26.54492,2010,147
Embalenhle,Theft out of or from motor vehicle,29.0747,-26.54492,2010,108
Embalenhle,Shoplifting,29.0747,-26.54492,2010,99
Embalenhle,Attempted murder,29.0747,-26.54492,2010,14
Embalenhle,Carjacking,29.0747,-26.54492,2010,3
Embalenhle,Sexual Offences,29.0747,-26.54492,2010,131
Embalenhle,Robbery at residential premises,29.0747,-26.54492,2010,12
Embalenhle,Burglary at residential premises,29.0747,-26.54492,2010,581
Embalenhle,Sexual offences as result of police action,29.0747,-26.54492,2010,0
Embalenhle,Robbery of cash in transit,29.0747,-26.54492,2010,0
Embalenhle,Stock-theft,29.0747,-26.54492,2010,5
Embalenhle,Truck hijacking,29.0747,-26.54492,2010,0
Embalenhle,Theft of motor vehicle and motorcycle,29.0747,-26.54492,2010,119
Embalenhle,Burglary at non-residential premises,29.0747,-26.54492,2010,67
Embalenhle,Arson,29.0747,-26.54492,2010,10
Embalenhle,Driving under the influence of alcohol or drugs,29.0747,-26.54492,2010,24
Embalenhle,All theft not mentioned elsewhere,29.0747,-26.54492,2010,317
Emzinoni,Robbery of cash in transit,29.44593,-26.48456,2010,0
Emzinoni,Malicious damage to property,29.44593,-26.48456,2010,62
Emzinoni,All theft not mentioned elsewhere,29.44593,-26.48456,2010,85
Emzinoni,Robbery with aggravating circumstances,29.44593,-26.48456,2010,20
Emzinoni,Arson,29.44593,-26.48456,2010,5
Emzinoni,Assault with the intent to inflict grievous bodily harm,29.44593,-26.48456,2010,191
Emzinoni,Common assault,29.44593,-26.48456,2010,90
Emzinoni,Theft out of or from motor vehicle,29.44593,-26.48456,2010,17
Emzinoni,Theft of motor vehicle and motorcycle,29.44593,-26.48456,2010,15
Emzinoni,Sexual Offences,29.44593,-26.48456,2010,45
Emzinoni,Murder,29.44593,-26.48456,2010,8
Emzinoni,Attempted murder,29.44593,-26.48456,2010,6
Emzinoni,Driving under the influence of alcohol or drugs,29.44593,-26.48456,2010,12
Emzinoni,Burglary at non-residential premises,29.44593,-26.48456,2010,3
Emzinoni,Drug-related crime,29.44593,-26.48456,2010,39
Emzinoni,Robbery at residential premises,29.44593,-26.48456,2010,4
Emzinoni,Sexual offences as result of police action,29.44593,-26.48456,2010,0
Emzinoni,Robbery at non-residential premises,29.44593,-26.48456,2010,2
Emzinoni,Commercial crime,29.44593,-26.48456,2010,6
Emzinoni,Shoplifting,29.44593,-26.48456,2010,0
Emzinoni,Carjacking,29.44593,-26.48456,2010,5
Emzinoni,Bank robbery,29.44593,-26.48456,2010,0
Emzinoni,Burglary at residential premises,29.44593,-26.48456,2010,171
Emzinoni,Common robbery,29.44593,-26.48456,2010,42
Emzinoni,Stock-theft,29.44593,-26.48456,2010,9
Emzinoni,Truck hijacking,29.44593,-26.48456,2010,0
Emzinoni,Illegal possession of firearms and ammunition,29.44593,-26.48456,2010,2
Ermelo,Common assault,29.98454,-26.52267,2010,536
Ermelo,Stock-theft,29.98454,-26.52267,2010,167
Ermelo,Theft out of or from motor vehicle,29.98454,-26.52267,2010,313
Ermelo,Robbery at residential premises,29.98454,-26.52267,2010,17
Ermelo,Bank robbery,29.98454,-26.52267,2010,0
Ermelo,Sexual Offences,29.98454,-26.52267,2010,163
Ermelo,Carjacking,29.98454,-26.52267,2010,3
Ermelo,Robbery of cash in transit,29.98454,-26.52267,2010,0
Ermelo,Arson,29.98454,-26.52267,2010,13
Ermelo,All theft not mentioned elsewhere,29.98454,-26.52267,2010,920
Ermelo,Robbery with aggravating circumstances,29.98454,-26.52267,2010,133
Ermelo,Shoplifting,29.98454,-26.52267,2010,192
Ermelo,Commercial crime,29.98454,-26.52267,2010,343
Ermelo,Malicious damage to property,29.98454,-26.52267,2010,389
Ermelo,Burglary at non-residential premises,29.98454,-26.52267,2010,103
Ermelo,Driving under the influence of alcohol or drugs,29.98454,-26.52267,2010,100
Ermelo,Attempted murder,29.98454,-26.52267,2010,25
Ermelo,Burglary at residential premises,29.98454,-26.52267,2010,790
Ermelo,Sexual offences as result of police action,29.98454,-26.52267,2010,0
Ermelo,Robbery at non-residential premises,29.98454,-26.52267,2010,12
Ermelo,Illegal possession of firearms and ammunition,29.98454,-26.52267,2010,9
Ermelo,Assault with the intent to inflict grievous bodily harm,29.98454,-26.52267,2010,474
Ermelo,Common robbery,29.98454,-26.52267,2010,294
Ermelo,Drug-related crime,29.98454,-26.52267,2010,82
Ermelo,Murder,29.98454,-26.52267,2010,28
Ermelo,Truck hijacking,29.98454,-26.52267,2010,6
Ermelo,Theft of motor vehicle and motorcycle,29.98454,-26.52267,2010,40
Evander,Robbery with aggravating circumstances,29.10759,-26.47065,2010,16
Evander,Shoplifting,29.10759,-26.47065,2010,27
Evander,Attempted murder,29.10759,-26.47065,2010,2
Evander,All theft not mentioned elsewhere,29.10759,-26.47065,2010,210
Evander,Sexual Offences,29.10759,-26.47065,2010,19
Evander,Carjacking,29.10759,-26.47065,2010,2
Evander,Theft of motor vehicle and motorcycle,29.10759,-26.47065,2010,48
Evander,Common robbery,29.10759,-26.47065,2010,14
Evander,Murder,29.10759,-26.47065,2010,6
Evander,Burglary at non-residential premises,29.10759,-26.47065,2010,35
Evander,Arson,29.10759,-26.47065,2010,0
Evander,Bank robbery,29.10759,-26.47065,2010,0
Evander,Stock-theft,29.10759,-26.47065,2010,0
Evander,Theft out of or from motor vehicle,29.10759,-26.47065,2010,38
Evander,Sexual offences as result of police action,29.10759,-26.47065,2010,0
Evander,Truck hijacking,29.10759,-26.47065,2010,0
Evander,Common assault,29.10759,-26.47065,2010,59
Evander,Robbery of cash in transit,29.10759,-26.47065,2010,1
Evander,Assault with the intent to inflict grievous bodily harm,29.10759,-26.47065,2010,43
Evander,Illegal possession of firearms and ammunition,29.10759,-26.47065,2010,4
Evander,Burglary at residential premises,29.10759,-26.47065,2010,100
Evander,Drug-related crime,29.10759,-26.47065,2010,11
Evander,Malicious damage to property,29.10759,-26.47065,2010,31
Evander,Robbery at residential premises,29.10759,-26.47065,2010,2
Evander,Commercial crime,29.10759,-26.47065,2010,24
Evander,Driving under the influence of alcohol or drugs,29.10759,-26.47065,2010,24
Evander,Robbery at non-residential premises,29.10759,-26.47065,2010,6
Fernie,Robbery with aggravating circumstances,30.7737,-26.41759,2010,1
Fernie,Robbery at non-residential premises,30.7737,-26.41759,2010,1
Fernie,Murder,30.7737,-26.41759,2010,2
Fernie,Theft out of or from motor vehicle,30.7737,-26.41759,2010,0
Fernie,Malicious damage to property,30.7737,-26.41759,2010,7
Fernie,Commercial crime,30.7737,-26.41759,2010,2
Fernie,Sexual Offences,30.7737,-26.41759,2010,19
Fernie,Assault with the intent to inflict grievous bodily harm,30.7737,-26.41759,2010,38
Fernie,Drug-related crime,30.7737,-26.41759,2010,6
Fernie,Truck hijacking,30.7737,-26.41759,2010,0
Fernie,Driving under the influence of alcohol or drugs,30.7737,-26.41759,2010,1
Fernie,Sexual offences as result of police action,30.7737,-26.41759,2010,0
Fernie,Illegal possession of firearms and ammunition,30.7737,-26.41759,2010,3
Fernie,Robbery of cash in transit,30.7737,-26.41759,2010,0
Fernie,Bank robbery,30.7737,-26.41759,2010,0
Fernie,Robbery at residential premises,30.7737,-26.41759,2010,0
Fernie,Theft of motor vehicle and motorcycle,30.7737,-26.41759,2010,1
Fernie,All theft not mentioned elsewhere,30.7737,-26.41759,2010,19
Fernie,Common robbery,30.7737,-26.41759,2010,1
Fernie,Burglary at non-residential premises,30.7737,-26.41759,2010,0
Fernie,Carjacking,30.7737,-26.41759,2010,0
Fernie,Stock-theft,30.7737,-26.41759,2010,27
Fernie,Common assault,30.7737,-26.41759,2010,10
Fernie,Attempted murder,30.7737,-26.41759,2010,5
Fernie,Arson,30.7737,-26.41759,2010,0
Fernie,Shoplifting,30.7737,-26.41759,2010,0
Fernie,Burglary at residential premises,30.7737,-26.41759,2010,27
Graskop,Assault with the intent to inflict grievous bodily harm,30.83923,-24.93494,2010,31
Graskop,All theft not mentioned elsewhere,30.83923,-24.93494,2010,58
Graskop,Sexual offences as result of police action,30.83923,-24.93494,2010,0
Graskop,Malicious damage to property,30.83923,-24.93494,2010,6
Graskop,Carjacking,30.83923,-24.93494,2010,1
Graskop,Drug-related crime,30.83923,-24.93494,2010,18
Graskop,Arson,30.83923,-24.93494,2010,0
Graskop,Commercial crime,30.83923,-24.93494,2010,8
Graskop,Burglary at non-residential premises,30.83923,-24.93494,2010,22
Graskop,Murder,30.83923,-24.93494,2010,1
Graskop,Attempted murder,30.83923,-24.93494,2010,3
Graskop,Burglary at residential premises,30.83923,-24.93494,2010,24
Graskop,Robbery at residential premises,30.83923,-24.93494,2010,5
Graskop,Common robbery,30.83923,-24.93494,2010,3
Graskop,Bank robbery,30.83923,-24.93494,2010,0
Graskop,Common assault,30.83923,-24.93494,2010,12
Graskop,Shoplifting,30.83923,-24.93494,2010,19
Graskop,Theft of motor vehicle and motorcycle,30.83923,-24.93494,2010,3
Graskop,Driving under the influence of alcohol or drugs,30.83923,-24.93494,2010,5
Graskop,Robbery with aggravating circumstances,30.83923,-24.93494,2010,13
Graskop,Sexual Offences,30.83923,-24.93494,2010,4
Graskop,Robbery of cash in transit,30.83923,-24.93494,2010,0
Graskop,Theft out of or from motor vehicle,30.83923,-24.93494,2010,10
Graskop,Illegal possession of firearms and ammunition,30.83923,-24.93494,2010,4
Graskop,Robbery at non-residential premises,30.83923,-24.93494,2010,2
Graskop,Truck hijacking,30.83923,-24.93494,2010,0
Graskop,Stock-theft,30.83923,-24.93494,2010,0
Greylingstad,All theft not mentioned elsewhere,28.76545,-26.74201,2010,86
Greylingstad,Robbery at residential premises,28.76545,-26.74201,2010,1
Greylingstad,Theft out of or from motor vehicle,28.76545,-26.74201,2010,4
Greylingstad,Carjacking,28.76545,-26.74201,2010,2
Greylingstad,Drug-related crime,28.76545,-26.74201,2010,8
Greylingstad,Attempted murder,28.76545,-26.74201,2010,4
Greylingstad,Burglary at residential premises,28.76545,-26.74201,2010,77
Greylingstad,Murder,28.76545,-26.74201,2010,2
Greylingstad,Driving under the influence of alcohol or drugs,28.76545,-26.74201,2010,3
Greylingstad,Theft of motor vehicle and motorcycle,28.76545,-26.74201,2010,9
Greylingstad,Arson,28.76545,-26.74201,2010,7
Greylingstad,Common robbery,28.76545,-26.74201,2010,7
Greylingstad,Robbery with aggravating circumstances,28.76545,-26.74201,2010,7
Greylingstad,Burglary at non-residential premises,28.76545,-26.74201,2010,5
Greylingstad,Illegal possession of firearms and ammunition,28.76545,-26.74201,2010,3
Greylingstad,Sexual Offences,28.76545,-26.74201,2010,21
Greylingstad,Robbery at non-residential premises,28.76545,-26.74201,2010,1
Greylingstad,Malicious damage to property,28.76545,-26.74201,2010,21
Greylingstad,Robbery of cash in transit,28.76545,-26.74201,2010,0
Greylingstad,Bank robbery,28.76545,-26.74201,2010,0
Greylingstad,Truck hijacking,28.76545,-26.74201,2010,0
Greylingstad,Stock-theft,28.76545,-26.74201,2010,31
Greylingstad,Sexual offences as result of police action,28.76545,-26.74201,2010,0
Greylingstad,Assault with the intent to inflict grievous bodily harm,28.76545,-26.74201,2010,50
Greylingstad,Shoplifting,28.76545,-26.74201,2010,0
Greylingstad,Commercial crime,28.76545,-26.74201,2010,6
Greylingstad,Common assault,28.76545,-26.74201,2010,44
Grootvlei,Shoplifting,28.50955,-26.79878,2010,0
Grootvlei,Drug-related crime,28.50955,-26.79878,2010,9
Grootvlei,Assault with the intent to inflict grievous bodily harm,28.50955,-26.79878,2010,34
Grootvlei,Stock-theft,28.50955,-26.79878,2010,16
Grootvlei,Common robbery,28.50955,-26.79878,2010,2
Grootvlei,Burglary at non-residential premises,28.50955,-26.79878,2010,12
Grootvlei,Common assault,28.50955,-26.79878,2010,12
Grootvlei,Malicious damage to property,28.50955,-26.79878,2010,6
Grootvlei,Arson,28.50955,-26.79878,2010,1
Grootvlei,Burglary at residential premises,28.50955,-26.79878,2010,42
Grootvlei,Commercial crime,28.50955,-26.79878,2010,7
Grootvlei,Theft out of or from motor vehicle,28.50955,-26.79878,2010,40
Grootvlei,Robbery at non-residential premises,28.50955,-26.79878,2010,0
Grootvlei,Murder,28.50955,-26.79878,2010,3
Grootvlei,Theft of motor vehicle and motorcycle,28.50955,-26.79878,2010,16
Grootvlei,Attempted murder,28.50955,-26.79878,2010,5
Grootvlei,Sexual Offences,28.50955,-26.79878,2010,11
Grootvlei,Robbery of cash in transit,28.50955,-26.79878,2010,0
Grootvlei,Bank robbery,28.50955,-26.79878,2010,0
Grootvlei,Robbery with aggravating circumstances,28.50955,-26.79878,2010,21
Grootvlei,Driving under the influence of alcohol or drugs,28.50955,-26.79878,2010,6
Grootvlei,All theft not mentioned elsewhere,28.50955,-26.79878,2010,76
Grootvlei,Illegal possession of firearms and ammunition,28.50955,-26.79878,2010,2
Grootvlei,Robbery at residential premises,28.50955,-26.79878,2010,1
Grootvlei,Sexual offences as result of police action,28.50955,-26.79878,2010,0
Grootvlei,Truck hijacking,28.50955,-26.79878,2010,7
Grootvlei,Carjacking,28.50955,-26.79878,2010,3
Hartebeeskop,Arson,30.93031,-26.18032,2010,0
Hartebeeskop,Driving under the influence of alcohol or drugs,30.93031,-26.18032,2010,1
Hartebeeskop,Theft out of or from motor vehicle,30.93031,-26.18032,2010,7
Hartebeeskop,Theft of motor vehicle and motorcycle,30.93031,-26.18032,2010,5
Hartebeeskop,Murder,30.93031,-26.18032,2010,2
Hartebeeskop,Attempted murder,30.93031,-26.18032,2010,1
Hartebeeskop,Commercial crime,30.93031,-26.18032,2010,3
Hartebeeskop,Robbery at residential premises,30.93031,-26.18032,2010,1
Hartebeeskop,Malicious damage to property,30.93031,-26.18032,2010,21
Hartebeeskop,Common assault,30.93031,-26.18032,2010,14
Hartebeeskop,All theft not mentioned elsewhere,30.93031,-26.18032,2010,19
Hartebeeskop,Sexual Offences,30.93031,-26.18032,2010,12
Hartebeeskop,Shoplifting,30.93031,-26.18032,2010,0
Hartebeeskop,Truck hijacking,30.93031,-26.18032,2010,0
Hartebeeskop,Robbery of cash in transit,30.93031,-26.18032,2010,0
Hartebeeskop,Bank robbery,30.93031,-26.18032,2010,0
Hartebeeskop,Carjacking,30.93031,-26.18032,2010,0
Hartebeeskop,Burglary at residential premises,30.93031,-26.18032,2010,35
Hartebeeskop,Burglary at non-residential premises,30.93031,-26.18032,2010,8
Hartebeeskop,Robbery at non-residential premises,30.93031,-26.18032,2010,0
Hartebeeskop,Stock-theft,30.93031,-26.18032,2010,21
Hartebeeskop,Robbery with aggravating circumstances,30.93031,-26.18032,2010,7
Hartebeeskop,Drug-related crime,30.93031,-26.18032,2010,53
Hartebeeskop,Common robbery,30.93031,-26.18032,2010,10
Hartebeeskop,Assault with the intent to inflict grievous bodily harm,30.93031,-26.18032,2010,33
Hartebeeskop,Illegal possession of firearms and ammunition,30.93031,-26.18032,2010,4
Hartebeeskop,Sexual offences as result of police action,30.93031,-26.18032,2010,0
Hazyview,Sexual Offences,31.1283,-25.04701,2010,56
Hazyview,Illegal possession of firearms and ammunition,31.1283,-25.04701,2010,9
Hazyview,Arson,31.1283,-25.04701,2010,3
Hazyview,Robbery of cash in transit,31.1283,-25.04701,2010,2
Hazyview,Common robbery,31.1283,-25.04701,2010,19
Hazyview,Stock-theft,31.1283,-25.04701,2010,3
Hazyview,Attempted murder,31.1283,-25.04701,2010,11
Hazyview,Malicious damage to property,31.1283,-25.04701,2010,93
Hazyview,Burglary at non-residential premises,31.1283,-25.04701,2010,164
Hazyview,Bank robbery,31.1283,-25.04701,2010,0
Hazyview,Burglary at residential premises,31.1283,-25.04701,2010,186
Hazyview,Shoplifting,31.1283,-25.04701,2010,98
Hazyview,Drug-related crime,31.1283,-25.04701,2010,37
Hazyview,Sexual offences as result of police action,31.1283,-25.04701,2010,0
Hazyview,Murder,31.1283,-25.04701,2010,9
Hazyview,Commercial crime,31.1283,-25.04701,2010,70
Hazyview,Robbery with aggravating circumstances,31.1283,-25.04701,2010,106
Hazyview,Theft of motor vehicle and motorcycle,31.1283,-25.04701,2010,18
Hazyview,Robbery at non-residential premises,31.1283,-25.04701,2010,35
Hazyview,Assault with the intent to inflict grievous bodily harm,31.1283,-25.04701,2010,96
Hazyview,All theft not mentioned elsewhere,31.1283,-25.04701,2010,289
Hazyview,Common assault,31.1283,-25.04701,2010,53
Hazyview,Theft out of or from motor vehicle,31.1283,-25.04701,2010,111
Hazyview,Carjacking,31.1283,-25.04701,2010,6
Hazyview,Robbery at residential premises,31.1283,-25.04701,2010,30
Hazyview,Truck hijacking,31.1283,-25.04701,2010,0
Hazyview,Driving under the influence of alcohol or drugs,31.1283,-25.04701,2010,13
Hendrina,Robbery with aggravating circumstances,29.71433,-26.16052,2010,27
Hendrina,Truck hijacking,29.71433,-26.16052,2010,2
Hendrina,Burglary at non-residential premises,29.71433,-26.16052,2010,42
Hendrina,Robbery at non-residential premises,29.71433,-26.16052,2010,8
Hendrina,Robbery of cash in transit,29.71433,-26.16052,2010,0
Hendrina,Drug-related crime,29.71433,-26.16052,2010,17
Hendrina,Stock-theft,29.71433,-26.16052,2010,23
Hendrina,Illegal possession of firearms and ammunition,29.71433,-26.16052,2010,3
Hendrina,Sexual Offences,29.71433,-26.16052,2010,26
Hendrina,Burglary at residential premises,29.71433,-26.16052,2010,143
Hendrina,Bank robbery,29.71433,-26.16052,2010,0
Hendrina,All theft not mentioned elsewhere,29.71433,-26.16052,2010,226
Hendrina,Common robbery,29.71433,-26.16052,2010,14
Hendrina,Shoplifting,29.71433,-26.16052,2010,12
Hendrina,Attempted murder,29.71433,-26.16052,2010,4
Hendrina,Theft of motor vehicle and motorcycle,29.71433,-26.16052,2010,44
Hendrina,Driving under the influence of alcohol or drugs,29.71433,-26.16052,2010,78
Hendrina,Robbery at residential premises,29.71433,-26.16052,2010,9
Hendrina,Theft out of or from motor vehicle,29.71433,-26.16052,2010,28
Hendrina,Sexual offences as result of police action,29.71433,-26.16052,2010,0
Hendrina,Assault with the intent to inflict grievous bodily harm,29.71433,-26.16052,2010,71
Hendrina,Malicious damage to property,29.71433,-26.16052,2010,60
Hendrina,Carjacking,29.71433,-26.16052,2010,0
Hendrina,Commercial crime,29.71433,-26.16052,2010,62
Hendrina,Arson,29.71433,-26.16052,2010,1
Hendrina,Common assault,29.71433,-26.16052,2010,91
Hendrina,Murder,29.71433,-26.16052,2010,7
Kaapmuiden,Drug-related crime,31.34071,-25.53614,2010,6
Kaapmuiden,Attempted murder,31.34071,-25.53614,2010,1
Kaapmuiden,Bank robbery,31.34071,-25.53614,2010,0
Kaapmuiden,Arson,31.34071,-25.53614,2010,0
Kaapmuiden,Common robbery,31.34071,-25.53614,2010,0
Kaapmuiden,Burglary at non-residential premises,31.34071,-25.53614,2010,4
Kaapmuiden,Theft of motor vehicle and motorcycle,31.34071,-25.53614,2010,1
Kaapmuiden,Sexual Offences,31.34071,-25.53614,2010,3
Kaapmuiden,Robbery at residential premises,31.34071,-25.53614,2010,0
Kaapmuiden,Stock-theft,31.34071,-25.53614,2010,0
Kaapmuiden,Common assault,31.34071,-25.53614,2010,2
Kaapmuiden,All theft not mentioned elsewhere,31.34071,-25.53614,2010,34
Kaapmuiden,Theft out of or from motor vehicle,31.34071,-25.53614,2010,2
Kaapmuiden,Robbery of cash in transit,31.34071,-25.53614,2010,0
Kaapmuiden,Robbery with aggravating circumstances,31.34071,-25.53614,2010,4
Kaapmuiden,Shoplifting,31.34071,-25.53614,2010,0
Kaapmuiden,Truck hijacking,31.34071,-25.53614,2010,0
Kaapmuiden,Driving under the influence of alcohol or drugs,31.34071,-25.53614,2010,3
Kaapmuiden,Robbery at non-residential premises,31.34071,-25.53614,2010,0
Kaapmuiden,Sexual offences as result of police action,31.34071,-25.53614,2010,0
Kaapmuiden,Malicious damage to property,31.34071,-25.53614,2010,7
Kaapmuiden,Murder,31.34071,-25.53614,2010,0
Kaapmuiden,Assault with the intent to inflict grievous bodily harm,31.34071,-25.53614,2010,18
Kaapmuiden,Commercial crime,31.34071,-25.53614,2010,5
Kaapmuiden,Illegal possession of firearms and ammunition,31.34071,-25.53614,2010,0
Kaapmuiden,Burglary at residential premises,31.34071,-25.53614,2010,12
Kaapmuiden,Carjacking,31.34071,-25.53614,2010,1
Kabokweni,Sexual Offences,31.12938,-25.34439,2010,165
Kabokweni,Driving under the influence of alcohol or drugs,31.12938,-25.34439,2010,100
Kabokweni,Murder,31.12938,-25.34439,2010,22
Kabokweni,Burglary at non-residential premises,31.12938,-25.34439,2010,129
Kabokweni,Bank robbery,31.12938,-25.34439,2010,0
Kabokweni,Sexual offences as result of police action,31.12938,-25.34439,2010,0
Kabokweni,Truck hijacking,31.12938,-25.34439,2010,2
Kabokweni,Assault with the intent to inflict grievous bodily harm,31.12938,-25.34439,2010,544
Kabokweni,Arson,31.12938,-25.34439,2010,7
Kabokweni,Carjacking,31.12938,-25.34439,2010,12
Kabokweni,Shoplifting,31.12938,-25.34439,2010,74
Kabokweni,Commercial crime,31.12938,-25.34439,2010,29
Kabokweni,Burglary at residential premises,31.12938,-25.34439,2010,566
Kabokweni,Attempted murder,31.12938,-25.34439,2010,38
Kabokweni,Robbery with aggravating circumstances,31.12938,-25.34439,2010,264
Kabokweni,Robbery of cash in transit,31.12938,-25.34439,2010,0
Kabokweni,Illegal possession of firearms and ammunition,31.12938,-25.34439,2010,50
Kabokweni,Common robbery,31.12938,-25.34439,2010,67
Kabokweni,Robbery at non-residential premises,31.12938,-25.34439,2010,41
Kabokweni,Common assault,31.12938,-25.34439,2010,416
Kabokweni,Theft of motor vehicle and motorcycle,31.12938,-25.34439,2010,27
Kabokweni,Stock-theft,31.12938,-25.34439,2010,18
Kabokweni,Drug-related crime,31.12938,-25.34439,2010,67
Kabokweni,Theft out of or from motor vehicle,31.12938,-25.34439,2010,64
Kabokweni,Robbery at residential premises,31.12938,-25.34439,2010,60
Kabokweni,Malicious damage to property,31.12938,-25.34439,2010,240
Kabokweni,All theft not mentioned elsewhere,31.12938,-25.34439,2010,566
Kanyamazane,Driving under the influence of alcohol or drugs,31.18394,-25.46503,2010,26
Kanyamazane,Stock-theft,31.18394,-25.46503,2010,9
Kanyamazane,Bank robbery,31.18394,-25.46503,2010,0
Kanyamazane,Robbery of cash in transit,31.18394,-25.46503,2010,0
Kanyamazane,Arson,31.18394,-25.46503,2010,8
Kanyamazane,Murder,31.18394,-25.46503,2010,30
Kanyamazane,Burglary at non-residential premises,31.18394,-25.46503,2010,165
Kanyamazane,Attempted murder,31.18394,-25.46503,2010,48
Kanyamazane,Burglary at residential premises,31.18394,-25.46503,2010,621
Kanyamazane,Common robbery,31.18394,-25.46503,2010,99
Kanyamazane,Robbery at residential premises,31.18394,-25.46503,2010,85
Kanyamazane,Carjacking,31.18394,-25.46503,2010,74
Kanyamazane,Theft of motor vehicle and motorcycle,31.18394,-25.46503,2010,42
Kanyamazane,Malicious damage to property,31.18394,-25.46503,2010,261
Kanyamazane,Common assault,31.18394,-25.46503,2010,329
Kanyamazane,Sexual offences as result of police action,31.18394,-25.46503,2010,0
Kanyamazane,Theft out of or from motor vehicle,31.18394,-25.46503,2010,111
Kanyamazane,Sexual Offences,31.18394,-25.46503,2010,213
Kanyamazane,Assault with the intent to inflict grievous bodily harm,31.18394,-25.46503,2010,685
Kanyamazane,Illegal possession of firearms and ammunition,31.18394,-25.46503,2010,36
Kanyamazane,Drug-related crime,31.18394,-25.46503,2010,41
Kanyamazane,Truck hijacking,31.18394,-25.46503,2010,0
Kanyamazane,Robbery with aggravating circumstances,31.18394,-25.46503,2010,439
Kanyamazane,Robbery at non-residential premises,31.18394,-25.46503,2010,36
Kanyamazane,All theft not mentioned elsewhere,31.18394,-25.46503,2010,640
Kanyamazane,Shoplifting,31.18394,-25.46503,2010,48
Kanyamazane,Commercial crime,31.18394,-25.46503,2010,131
Kinross,Driving under the influence of alcohol or drugs,29.08508,-26.4154,2010,8
Kinross,Theft of motor vehicle and motorcycle,29.08508,-26.4154,2010,22
Kinross,Carjacking,29.08508,-26.4154,2010,2
Kinross,Attempted murder,29.08508,-26.4154,2010,0
Kinross,Burglary at residential premises,29.08508,-26.4154,2010,80
Kinross,Murder,29.08508,-26.4154,2010,2
Kinross,Shoplifting,29.08508,-26.4154,2010,1
Kinross,Stock-theft,29.08508,-26.4154,2010,1
Kinross,Common robbery,29.08508,-26.4154,2010,7
Kinross,Illegal possession of firearms and ammunition,29.08508,-26.4154,2010,1
Kinross,Commercial crime,29.08508,-26.4154,2010,11
Kinross,Robbery at non-residential premises,29.08508,-26.4154,2010,2
Kinross,Assault with the intent to inflict grievous bodily harm,29.08508,-26.4154,2010,43
Kinross,Malicious damage to property,29.08508,-26.4154,2010,21
Kinross,Burglary at non-residential premises,29.08508,-26.4154,2010,4
Kinross,Theft out of or from motor vehicle,29.08508,-26.4154,2010,33
Kinross,Common assault,29.08508,-26.4154,2010,37
Kinross,Robbery at residential premises,29.08508,-26.4154,2010,7
Kinross,Truck hijacking,29.08508,-26.4154,2010,0
Kinross,Robbery of cash in transit,29.08508,-26.4154,2010,0
Kinross,Sexual Offences,29.08508,-26.4154,2010,13
Kinross,Sexual offences as result of police action,29.08508,-26.4154,2010,0
Kinross,All theft not mentioned elsewhere,29.08508,-26.4154,2010,52
Kinross,Drug-related crime,29.08508,-26.4154,2010,52
Kinross,Robbery with aggravating circumstances,29.08508,-26.4154,2010,24
Kinross,Arson,29.08508,-26.4154,2010,0
Kinross,Bank robbery,29.08508,-26.4154,2010,0
Komatipoort,Sexual Offences,31.95774,-25.4362,2010,17
Komatipoort,Driving under the influence of alcohol or drugs,31.95774,-25.4362,2010,6
Komatipoort,Robbery at residential premises,31.95774,-25.4362,2010,4
Komatipoort,Robbery with aggravating circumstances,31.95774,-25.4362,2010,23
Komatipoort,Burglary at residential premises,31.95774,-25.4362,2010,140
Komatipoort,Robbery of cash in transit,31.95774,-25.4362,2010,0
Komatipoort,Robbery at non-residential premises,31.95774,-25.4362,2010,2
Komatipoort,Theft out of or from motor vehicle,31.95774,-25.4362,2010,49
Komatipoort,Malicious damage to property,31.95774,-25.4362,2010,48
Komatipoort,Burglary at non-residential premises,31.95774,-25.4362,2010,48
Komatipoort,Illegal possession of firearms and ammunition,31.95774,-25.4362,2010,2
Komatipoort,All theft not mentioned elsewhere,31.95774,-25.4362,2010,290
Komatipoort,Carjacking,31.95774,-25.4362,2010,0
Komatipoort,Attempted murder,31.95774,-25.4362,2010,8
Komatipoort,Assault with the intent to inflict grievous bodily harm,31.95774,-25.4362,2010,116
Komatipoort,Drug-related crime,31.95774,-25.4362,2010,27
Komatipoort,Shoplifting,31.95774,-25.4362,2010,5
Komatipoort,Theft of motor vehicle and motorcycle,31.95774,-25.4362,2010,9
